TransactionID,CustomerID,StoreID,TransactionDate,PaymentMethod,TransactionTotal
46003,4284,3,2024-09-13,Debit,0
46004,351,1,2025-02-25,Debit,0
46005,2283,22,2025-11-26,Cash,0
46006,3872,15,2025-03-21,Debit,0
46007,3433,8,2025-09-27,Debit,0
46008,3802,3,2024-12-31,Debit,0
46009,3108,14,2024-09-15,Cash,0
46010,2759,1,2025-01-25,Debit,0
46011,4201,13,2026-06-10,Credit,0
46012,1326,5,2025-02-06,Credit,0
46013,1724,1,2026-07-02,Credit,0
46014,3959,14,2024-08-27,Credit,0
46015,1663,15,2026-02-01,Debit,0
46016,587,6,2026-04-06,Cash,0
46017,3955,13,2025-06-23,Cash,0
46018,3232,12,2026-05-27,Credit,0
46019,4408,24,2025-01-20,Credit,0
46020,2989,9,2025-12-03,Cash,0
46021,301,3,2025-04-06,Cash,0
46022,3253,14,2025-05-14,Cash,0
46023,4584,2,2025-09-25,Debit,0
46024,1744,19,2026-03-04,Debit,0
46025,2966,16,2026-03-14,Cash,0
46026,1517,1,2025-06-15,Credit,0
46027,988,1,2026-02-08,Cash,0
46028,976,24,2025-08-12,Debit,0
46029,2121,17,2025-08-18,Cash,0
46030,2032,3,2025-11-30,Credit,0
46031,284,14,2025-11-28,Credit,0
46032,3180,25,2025-01-15,Cash,0
46033,4291,19,2025-07-04,Debit,0
46034,2381,20,2025-05-05,Cash,0
46035,973,18,2026-07-27,Cash,0
46036,557,25,2025-01-07,Cash,0
46037,3386,25,2024-12-16,Debit,0
46038,3223,21,2026-02-09,Credit,0
46039,3168,5,2025-09-22,Cash,0
46040,2973,8,2025-03-05,Debit,0
46041,2612,5,2025-08-28,Debit,0
46042,2974,6,2025-10-03,Credit,0
46043,30,14,2025-11-17,Credit,0
46044,1587,14,2024-08-06,Cash,0
46045,1904,21,2025-06-11,Credit,0
46046,2034,14,2025-06-07,Cash,0
46047,2114,8,2025-08-24,Credit,0
46048,702,7,2025-05-22,Debit,0
46049,1264,21,2025-03-13,Credit,0
46050,2978,10,2025-08-30,Cash,0
46051,3134,1,2025-01-12,Credit,0
46052,2430,5,2026-02-10,Cash,0
46053,2336,4,2026-01-01,Cash,0
46054,3756,19,2025-07-17,Credit,0
46055,2441,6,2025-04-12,Debit,0
46056,4739,18,2025-06-16,Debit,0
46057,2664,10,2024-12-28,Cash,0
46058,4013,17,2026-02-08,Debit,0
46059,3253,21,2025-04-27,Cash,0
46060,2287,18,2025-09-11,Debit,0
46061,2921,17,2026-03-18,Debit,0
46062,3177,19,2024-10-27,Cash,0
46063,4972,24,2025-07-20,Cash,0
46064,1609,17,2025-06-30,Debit,0
46065,1443,1,2024-09-28,Debit,0
46066,1835,17,2024-11-25,Debit,0
46067,1958,2,2025-06-20,Credit,0
46068,3327,2,2024-10-25,Debit,0
46069,1604,6,2025-02-12,Credit,0
46070,2936,20,2026-02-14,Credit,0
46071,848,16,2026-01-30,Debit,0
46072,2824,7,2026-01-05,Cash,0
46073,4936,24,2025-02-11,Cash,0
46074,2730,8,2026-02-26,Cash,0
46075,1807,6,2024-09-14,Cash,0
46076,86,14,2024-08-19,Credit,0
46077,4474,18,2026-02-20,Cash,0
46078,300,1,2026-02-27,Credit,0
46079,15,24,2025-01-24,Cash,0
46080,3980,22,2025-07-14,Cash,0
46081,2812,2,2025-11-25,Cash,0
46082,2938,20,2025-08-18,Credit,0
46083,3782,15,2025-04-20,Debit,0
46084,4437,25,2026-05-08,Credit,0
46085,990,2,2026-01-06,Debit,0
46086,157,21,2025-07-04,Debit,0
46087,1434,14,2026-03-27,Debit,0
46088,3808,13,2026-01-16,Cash,0
46089,3744,3,2024-10-08,Credit,0
46090,1726,10,2024-09-14,Credit,0
46091,23,1,2025-08-24,Cash,0
46092,1532,8,2025-01-01,Debit,0
46093,1082,11,2025-02-25,Credit,0
46094,1828,5,2025-11-07,Cash,0
46095,2109,23,2025-04-13,Debit,0
46096,4473,8,2025-02-02,Credit,0
46097,3738,14,2025-10-06,Cash,0
46098,3416,25,2024-12-27,Credit,0
46099,2445,12,2025-06-03,Debit,0
46100,225,3,2024-11-11,Debit,0
46101,4150,17,2025-09-29,Credit,0
46102,4715,25,2024-11-09,Credit,0
46103,1447,11,2025-04-28,Credit,0
46104,1780,1,2026-02-02,Credit,0
46105,4067,5,2025-11-07,Debit,0
46106,2521,13,2026-07-07,Cash,0
46107,2443,6,2024-11-14,Cash,0
46108,2231,16,2025-02-25,Debit,0
46109,2498,14,2025-09-22,Credit,0
46110,665,7,2024-08-16,Cash,0
46111,282,2,2024-10-13,Credit,0
46112,3864,15,2025-08-08,Debit,0
46113,2955,2,2026-03-28,Debit,0
46114,3841,11,2024-12-30,Credit,0
46115,2956,2,2025-12-07,Cash,0
46116,4463,21,2025-08-08,Cash,0
46117,556,25,2025-08-04,Credit,0
46118,833,2,2026-02-14,Debit,0
46119,871,7,2025-12-27,Cash,0
46120,3816,20,2025-06-29,Debit,0
46121,4211,10,2025-04-01,Debit,0
46122,875,16,2026-02-13,Debit,0
46123,1167,9,2026-06-01,Cash,0
46124,4399,15,2025-09-08,Debit,0
46125,4088,14,2025-01-15,Debit,0
46126,552,18,2024-10-22,Credit,0
46127,33,12,2024-11-16,Debit,0
46128,1925,11,2025-11-29,Debit,0
46129,3398,19,2025-12-24,Cash,0
46130,244,24,2024-08-29,Debit,0
46131,1171,21,2025-04-16,Debit,0
46132,2943,17,2025-02-11,Cash,0
46133,4672,16,2025-10-25,Debit,0
46134,1883,21,2026-02-18,Cash,0
46135,2257,25,2025-04-10,Cash,0
46136,3299,12,2024-08-06,Cash,0
46137,3698,13,2026-04-03,Debit,0
46138,1222,3,2024-10-10,Debit,0
46139,660,23,2025-04-10,Cash,0
46140,4869,13,2024-12-13,Credit,0
46141,1916,23,2025-12-16,Debit,0
46142,3852,18,2024-12-24,Credit,0
46143,972,6,2025-07-01,Debit,0
46144,3135,10,2024-12-20,Credit,0
46145,2265,7,2025-02-13,Cash,0
46146,3334,12,2026-04-27,Cash,0
46147,1250,14,2026-03-11,Cash,0
46148,1767,19,2025-02-28,Cash,0
46149,2928,22,2025-03-20,Debit,0
46150,3471,14,2025-12-10,Debit,0
46151,3290,1,2025-08-24,Cash,0
46152,4113,13,2025-09-17,Cash,0
46153,249,11,2026-02-13,Cash,0
46154,4882,6,2026-06-26,Cash,0
46155,1441,15,2024-11-12,Debit,0
46156,1919,17,2024-11-18,Debit,0
46157,907,15,2024-12-06,Credit,0
46158,4673,22,2025-01-10,Cash,0
46159,3690,4,2026-03-19,Credit,0
46160,2629,3,2025-02-20,Credit,0
46161,1062,12,2025-07-19,Cash,0
46162,449,12,2024-11-25,Cash,0
46163,4905,15,2025-10-13,Cash,0
46164,3763,9,2025-09-07,Credit,0
46165,605,19,2026-01-27,Debit,0
46166,250,15,2024-12-13,Credit,0
46167,1847,5,2024-08-16,Cash,0
46168,2173,21,2025-12-03,Credit,0
46169,4426,6,2024-08-17,Cash,0
46170,4460,8,2025-05-09,Debit,0
46171,4821,10,2025-02-17,Credit,0
46172,4806,16,2025-02-27,Cash,0
46173,4874,9,2025-05-18,Credit,0
46174,8,24,2026-05-16,Debit,0
46175,216,17,2025-12-17,Cash,0
46176,2804,13,2025-01-01,Credit,0
46177,4361,24,2025-12-05,Cash,0
46178,4051,23,2024-10-18,Credit,0
46179,1035,2,2024-09-13,Debit,0
46180,4063,3,2024-08-14,Credit,0
46181,4558,6,2026-03-22,Cash,0
46182,1402,16,2024-10-10,Debit,0
46183,1672,9,2025-03-02,Credit,0
46184,4295,16,2025-10-13,Cash,0
46185,3333,14,2025-02-11,Cash,0
46186,2221,24,2026-01-28,Credit,0
46187,3538,18,2024-09-16,Debit,0
46188,65,4,2026-01-29,Debit,0
46189,660,1,2026-04-26,Cash,0
46190,1811,2,2025-12-30,Credit,0
46191,4962,12,2025-05-03,Credit,0
46192,4686,20,2026-03-02,Cash,0
46193,3858,18,2026-06-02,Cash,0
46194,3181,19,2026-07-20,Debit,0
46195,4618,16,2026-04-16,Credit,0
46196,4607,5,2026-06-29,Cash,0
46197,1472,3,2025-06-07,Cash,0
46198,2505,10,2024-12-28,Debit,0
46199,2086,4,2024-10-26,Cash,0
46200,3307,8,2026-05-23,Debit,0
46201,2197,9,2026-01-31,Cash,0
46202,3182,3,2024-09-26,Credit,0
46203,4988,10,2026-05-03,Cash,0
46204,3532,21,2025-05-20,Cash,0
46205,388,22,2025-11-28,Credit,0
46206,4010,11,2025-03-24,Credit,0
46207,1104,3,2024-12-14,Debit,0
46208,210,20,2024-12-15,Credit,0
46209,4590,14,2025-07-10,Debit,0
46210,4484,13,2025-04-25,Cash,0
46211,1151,14,2024-11-22,Debit,0
46212,3566,14,2025-06-19,Debit,0
46213,1451,18,2025-11-21,Credit,0
46214,1168,1,2025-07-26,Debit,0
46215,3147,2,2025-03-01,Debit,0
46216,1383,20,2024-08-25,Credit,0
46217,3306,22,2026-02-25,Cash,0
46218,1424,20,2026-04-10,Cash,0
46219,529,5,2025-07-30,Debit,0
46220,1762,8,2024-08-04,Cash,0
46221,933,21,2025-01-30,Credit,0
46222,3635,19,2025-02-28,Credit,0
46223,3484,11,2026-07-02,Debit,0
46224,2918,14,2025-09-01,Credit,0
46225,446,11,2025-01-20,Credit,0
46226,2903,23,2025-10-02,Debit,0
46227,127,8,2025-01-13,Debit,0
46228,2024,4,2025-08-03,Debit,0
46229,4344,1,2026-07-17,Cash,0
46230,4042,24,2026-06-10,Cash,0
46231,2080,14,2024-11-28,Debit,0
46232,3098,17,2025-03-28,Credit,0
46233,1471,17,2024-09-14,Debit,0
46234,4908,3,2026-04-27,Debit,0
46235,3105,12,2025-07-31,Credit,0
46236,3763,7,2025-06-28,Cash,0
46237,4371,22,2024-09-02,Debit,0
46238,3723,14,2025-09-10,Cash,0
46239,1662,21,2026-04-13,Debit,0
46240,1095,5,2024-12-20,Debit,0
46241,364,9,2025-12-11,Debit,0
46242,4832,19,2026-07-06,Debit,0
46243,4507,22,2026-01-16,Debit,0
46244,1473,22,2024-08-26,Debit,0
46245,4083,18,2025-12-13,Credit,0
46246,1580,8,2025-04-05,Debit,0
46247,2281,16,2026-02-18,Debit,0
46248,3654,5,2025-03-02,Credit,0
46249,4982,24,2026-01-04,Credit,0
46250,1664,21,2025-06-01,Cash,0
46251,3216,12,2025-01-21,Debit,0
46252,3489,20,2026-01-24,Cash,0
46253,618,16,2026-01-03,Credit,0
46254,1273,21,2024-10-05,Debit,0
46255,3204,15,2026-07-09,Debit,0
46256,170,7,2026-04-22,Credit,0
46257,2121,8,2026-01-02,Credit,0
46258,3305,5,2026-07-25,Credit,0
46259,4270,22,2025-10-12,Debit,0
46260,4012,1,2026-05-21,Debit,0
46261,4534,12,2025-09-29,Cash,0
46262,2269,8,2025-09-12,Cash,0
46263,4361,22,2025-01-27,Cash,0
46264,3068,7,2025-11-18,Credit,0
46265,4896,12,2025-05-02,Debit,0
46266,943,3,2025-11-12,Cash,0
46267,294,5,2024-08-13,Debit,0
46268,4923,3,2025-09-12,Debit,0
46269,2795,22,2026-01-18,Credit,0
46270,2552,6,2024-08-10,Credit,0
46271,482,3,2026-04-29,Cash,0
46272,667,14,2026-06-03,Credit,0
46273,2980,23,2026-05-22,Debit,0
46274,3605,7,2026-06-17,Debit,0
46275,347,16,2025-06-02,Credit,0
46276,3653,25,2025-05-23,Cash,0
46277,4704,2,2025-02-01,Cash,0
46278,4095,17,2025-02-13,Credit,0
46279,3589,6,2024-11-07,Credit,0
46280,4201,15,2025-06-01,Credit,0
46281,1132,6,2026-03-21,Credit,0
46282,2000,23,2024-11-05,Cash,0
46283,574,20,2025-11-21,Debit,0
46284,3490,14,2025-10-14,Debit,0
46285,1387,19,2025-04-26,Debit,0
46286,747,16,2024-08-20,Debit,0
46287,1049,6,2024-11-04,Credit,0
46288,1552,1,2026-05-04,Cash,0
46289,2235,12,2025-04-18,Debit,0
46290,1687,6,2026-04-30,Debit,0
46291,1556,21,2025-06-10,Cash,0
46292,3360,6,2025-11-20,Debit,0
46293,4870,4,2026-03-06,Debit,0
46294,4435,12,2026-07-07,Debit,0
46295,2172,1,2026-05-28,Credit,0
46296,4675,15,2025-01-19,Debit,0
46297,4669,21,2026-03-24,Debit,0
46298,810,25,2026-04-24,Credit,0
46299,661,14,2024-08-25,Credit,0
46300,1489,2,2026-03-16,Debit,0
46301,3511,21,2026-05-07,Cash,0
46302,2530,22,2026-05-29,Credit,0
46303,3914,11,2026-06-14,Cash,0
46304,414,15,2025-03-13,Cash,0
46305,889,6,2025-07-10,Debit,0
46306,2901,4,2024-12-01,Cash,0
46307,468,9,2024-08-31,Credit,0
46308,4923,12,2024-12-07,Debit,0
46309,2533,21,2026-02-17,Cash,0
46310,466,12,2025-10-07,Cash,0
46311,3853,25,2025-05-23,Credit,0
46312,470,5,2024-08-11,Cash,0
46313,1388,5,2024-11-10,Credit,0
46314,2562,5,2025-10-01,Debit,0
46315,1743,7,2025-09-16,Credit,0
46316,1351,16,2024-09-14,Cash,0
46317,207,16,2025-08-06,Cash,0
46318,2198,4,2025-06-02,Credit,0
46319,3216,8,2025-04-29,Cash,0
46320,4942,3,2024-12-11,Cash,0
46321,1704,18,2025-01-12,Credit,0
46322,2253,18,2026-03-24,Credit,0
46323,1020,12,2024-10-17,Cash,0
46324,1044,4,2024-10-03,Credit,0
46325,859,12,2025-07-18,Credit,0
46326,208,11,2026-04-09,Credit,0
46327,3261,25,2026-05-02,Cash,0
46328,556,21,2025-05-16,Debit,0
46329,4823,22,2025-08-23,Cash,0
46330,2700,16,2024-08-27,Debit,0
46331,4939,10,2025-02-02,Cash,0
46332,4496,25,2025-08-03,Debit,0
46333,3546,23,2026-07-02,Cash,0
46334,4448,1,2026-04-18,Debit,0
46335,897,22,2025-12-13,Credit,0
46336,3616,7,2025-03-08,Cash,0
46337,368,15,2024-10-27,Credit,0
46338,1253,2,2025-03-08,Debit,0
46339,3976,1,2024-12-23,Credit,0
46340,3715,12,2026-02-15,Debit,0
46341,513,5,2026-02-19,Credit,0
46342,1456,7,2026-02-21,Cash,0
46343,1541,20,2024-09-08,Debit,0
46344,3529,24,2025-10-02,Cash,0
46345,3593,13,2025-10-19,Cash,0
46346,2158,21,2025-09-30,Debit,0
46347,4948,12,2025-12-23,Debit,0
46348,4501,15,2024-12-28,Cash,0
46349,16,3,2025-02-07,Cash,0
46350,1631,2,2025-03-24,Debit,0
46351,1035,21,2026-07-21,Debit,0
46352,2349,2,2025-08-28,Debit,0
46353,3324,10,2026-03-05,Debit,0
46354,4553,19,2026-01-02,Cash,0
46355,3107,23,2025-03-25,Cash,0
46356,4448,2,2026-07-02,Credit,0
46357,538,21,2025-03-08,Debit,0
46358,2746,13,2025-11-05,Debit,0
46359,3298,3,2025-01-28,Debit,0
46360,4033,11,2024-11-05,Debit,0
46361,4253,9,2024-12-05,Debit,0
46362,4920,23,2025-10-17,Credit,0
46363,1887,21,2025-05-08,Credit,0
46364,3929,17,2025-10-22,Cash,0
46365,4975,21,2025-04-17,Credit,0
46366,403,17,2025-04-14,Credit,0
46367,3169,10,2024-10-23,Credit,0
46368,4428,11,2025-05-21,Cash,0
46369,166,20,2025-05-01,Cash,0
46370,3083,23,2025-10-28,Debit,0
46371,987,23,2026-07-25,Cash,0
46372,444,13,2025-12-26,Cash,0
46373,3098,22,2024-11-29,Cash,0
46374,2576,5,2026-06-06,Cash,0
46375,3510,14,2025-12-26,Debit,0
46376,1819,14,2024-11-08,Cash,0
46377,4249,19,2025-10-24,Debit,0
46378,4585,10,2024-12-13,Cash,0
46379,1179,25,2025-08-08,Cash,0
46380,2106,1,2026-07-03,Cash,0
46381,1998,22,2024-12-01,Cash,0
46382,1253,9,2025-05-20,Cash,0
46383,4068,11,2025-09-21,Debit,0
46384,3169,3,2025-07-30,Credit,0
46385,1157,25,2024-09-01,Debit,0
46386,3876,20,2024-10-22,Credit,0
46387,2886,24,2026-05-03,Cash,0
46388,1955,11,2026-07-03,Cash,0
46389,4092,1,2026-01-23,Credit,0
46390,3268,12,2026-06-20,Debit,0
46391,2409,11,2025-08-27,Cash,0
46392,258,9,2024-12-13,Cash,0
46393,1159,3,2024-10-14,Debit,0
46394,3225,13,2026-06-08,Credit,0
46395,3626,20,2026-02-21,Debit,0
46396,2942,2,2025-11-15,Cash,0
46397,1248,4,2025-12-14,Cash,0
46398,1660,20,2025-04-04,Cash,0
46399,3064,19,2025-08-31,Credit,0
46400,3597,7,2024-10-16,Cash,0
46401,2905,21,2026-06-27,Cash,0
46402,511,23,2025-04-20,Credit,0
46403,271,10,2026-07-09,Debit,0
46404,1084,12,2025-12-27,Debit,0
46405,3685,5,2026-04-11,Debit,0
46406,927,12,2025-04-14,Credit,0
46407,4698,6,2024-08-24,Debit,0
46408,718,6,2026-05-16,Debit,0
46409,4041,5,2025-12-19,Credit,0
46410,3543,17,2024-09-14,Cash,0
46411,2546,23,2025-09-14,Cash,0
46412,174,2,2026-03-07,Cash,0
46413,3723,12,2026-04-09,Credit,0
46414,1288,25,2025-07-01,Cash,0
46415,3236,2,2024-12-12,Debit,0
46416,74,25,2025-02-24,Credit,0
46417,3040,12,2026-03-22,Cash,0
46418,3494,25,2024-10-18,Cash,0
46419,63,8,2024-08-31,Debit,0
46420,1444,21,2025-11-22,Cash,0
46421,4306,5,2025-07-27,Debit,0
46422,4506,14,2026-03-09,Cash,0
46423,4107,20,2024-10-18,Cash,0
46424,388,14,2025-05-26,Credit,0
46425,3842,5,2026-07-22,Cash,0
46426,3012,14,2026-06-24,Debit,0
46427,1484,25,2025-04-16,Credit,0
46428,3703,3,2024-11-24,Debit,0
46429,391,21,2024-11-22,Credit,0
46430,1534,21,2026-04-25,Credit,0
46431,1959,21,2025-01-02,Credit,0
46432,4705,15,2025-10-08,Credit,0
46433,518,7,2025-03-26,Credit,0
46434,2474,9,2026-03-10,Credit,0
46435,2726,16,2024-12-30,Credit,0
46436,954,12,2026-02-04,Debit,0
46437,3661,9,2025-03-28,Debit,0
46438,1392,21,2025-01-01,Cash,0
46439,4834,19,2025-03-24,Cash,0
46440,3179,20,2025-09-22,Debit,0
46441,546,4,2025-04-02,Debit,0
46442,3830,19,2026-04-07,Cash,0
46443,792,18,2026-06-28,Credit,0
46444,1321,22,2026-06-08,Credit,0
46445,1366,14,2024-08-28,Debit,0
46446,3781,7,2024-08-04,Credit,0
46447,1875,19,2025-07-26,Cash,0
46448,3315,9,2024-10-13,Credit,0
46449,4576,12,2025-09-20,Credit,0
46450,39,6,2025-11-11,Cash,0
46451,3223,15,2025-06-17,Credit,0
46452,4961,22,2025-07-21,Debit,0
46453,4295,11,2025-08-17,Cash,0
46454,2057,7,2025-06-26,Cash,0
46455,3034,21,2024-09-08,Debit,0
46456,1025,7,2025-09-04,Cash,0
46457,190,2,2025-07-03,Cash,0
46458,1939,23,2026-01-27,Debit,0
46459,996,20,2025-08-29,Cash,0
46460,3385,11,2025-12-06,Debit,0
46461,1939,8,2025-07-18,Debit,0
46462,236,25,2024-10-27,Cash,0
46463,4044,11,2025-05-31,Debit,0
46464,308,6,2024-12-19,Credit,0
46465,1924,18,2025-10-16,Credit,0
46466,1802,15,2026-07-09,Credit,0
46467,1327,25,2026-02-12,Debit,0
46468,711,17,2025-11-05,Debit,0
46469,914,10,2024-09-14,Cash,0
46470,3212,9,2026-05-14,Credit,0
46471,2024,25,2026-04-28,Credit,0
46472,1481,21,2024-09-05,Debit,0
46473,4595,4,2025-08-27,Debit,0
46474,245,21,2026-05-30,Credit,0
46475,3430,13,2025-03-22,Debit,0
46476,1379,11,2025-04-01,Credit,0
46477,4209,8,2024-11-23,Credit,0
46478,1332,11,2025-10-12,Credit,0
46479,1031,21,2025-03-25,Debit,0
46480,920,9,2024-10-14,Credit,0
46481,1960,3,2025-12-09,Cash,0
46482,1873,3,2025-10-05,Cash,0
46483,4811,22,2024-12-13,Debit,0
46484,1983,3,2024-09-23,Debit,0
46485,4649,13,2024-08-08,Debit,0
46486,3018,11,2026-01-25,Cash,0
46487,4807,16,2025-10-05,Cash,0
46488,4585,10,2026-02-02,Debit,0
46489,87,12,2024-08-22,Credit,0
46490,3877,3,2026-01-10,Debit,0
46491,3958,11,2026-07-31,Cash,0
46492,2203,21,2026-07-16,Debit,0
46493,2420,16,2026-07-29,Credit,0
46494,4919,10,2025-09-03,Debit,0
46495,4834,24,2025-04-11,Credit,0
46496,1794,10,2025-10-19,Cash,0
46497,1957,10,2025-09-04,Credit,0
46498,2794,19,2025-12-30,Credit,0
46499,2030,4,2025-02-09,Debit,0
46500,653,25,2026-06-21,Cash,0
46501,4849,14,2025-03-14,Cash,0
46502,4693,4,2025-12-16,Credit,0
46503,3116,14,2025-10-21,Cash,0
46504,4607,3,2024-12-31,Cash,0
46505,4405,20,2025-08-25,Debit,0
46506,1096,7,2026-05-18,Cash,0
46507,4616,13,2026-01-09,Credit,0
46508,127,3,2025-11-04,Credit,0
46509,4178,3,2024-10-03,Credit,0
46510,1728,20,2024-12-27,Credit,0
46511,3631,10,2025-01-23,Cash,0
46512,988,3,2026-07-13,Debit,0
46513,116,20,2025-01-25,Cash,0
46514,323,7,2024-09-01,Cash,0
46515,3146,1,2025-10-19,Debit,0
46516,3234,21,2024-12-13,Credit,0
46517,226,8,2026-05-15,Cash,0
46518,3966,16,2025-08-13,Credit,0
46519,97,10,2025-05-24,Credit,0
46520,4381,20,2025-08-15,Debit,0
46521,919,23,2026-02-07,Cash,0
46522,160,8,2025-11-03,Debit,0
46523,3572,16,2025-03-11,Debit,0
46524,3619,20,2026-07-23,Cash,0
46525,64,4,2025-12-18,Debit,0
46526,2785,1,2026-05-09,Cash,0
46527,4506,12,2024-08-21,Cash,0
46528,4533,19,2024-08-14,Cash,0
46529,794,23,2024-09-26,Credit,0
46530,3286,12,2024-12-06,Cash,0
46531,3559,12,2026-03-08,Cash,0
46532,3587,12,2026-05-21,Credit,0
46533,3786,2,2025-02-13,Credit,0
46534,4259,9,2025-10-01,Debit,0
46535,969,25,2025-03-23,Credit,0
46536,3577,3,2024-10-15,Cash,0
46537,594,25,2026-07-04,Cash,0
46538,3758,6,2024-10-25,Debit,0
46539,4929,2,2026-01-26,Cash,0
46540,3084,11,2025-01-18,Cash,0
46541,2852,23,2024-10-11,Credit,0
46542,4606,3,2025-11-29,Credit,0
46543,4519,12,2026-01-22,Credit,0
46544,3082,3,2025-05-13,Cash,0
46545,3597,23,2025-03-04,Credit,0
46546,4293,19,2024-09-09,Debit,0
46547,1803,3,2026-03-10,Credit,0
46548,2954,25,2025-04-20,Debit,0
46549,4104,22,2024-10-21,Credit,0
46550,2296,17,2024-08-21,Cash,0
46551,5000,10,2025-11-18,Debit,0
46552,1563,15,2025-06-04,Credit,0
46553,2941,22,2025-06-25,Debit,0
46554,2568,12,2025-05-26,Debit,0
46555,2659,21,2025-05-13,Cash,0
46556,3815,11,2025-05-17,Credit,0
46557,3779,9,2025-09-22,Credit,0
46558,647,12,2025-07-19,Credit,0
46559,478,24,2025-12-23,Credit,0
46560,538,3,2026-01-02,Credit,0
46561,4822,20,2026-02-05,Credit,0
46562,1152,3,2024-10-27,Debit,0
46563,1448,19,2025-12-24,Credit,0
46564,91,14,2025-04-06,Cash,0
46565,2287,23,2025-12-01,Credit,0
46566,4964,17,2026-05-26,Credit,0
46567,30,24,2025-12-01,Cash,0
46568,1509,17,2025-10-10,Credit,0
46569,2627,7,2025-10-16,Cash,0
46570,1694,10,2026-02-19,Credit,0
46571,979,15,2026-01-06,Credit,0
46572,1796,15,2026-05-17,Cash,0
46573,4824,22,2026-07-30,Credit,0
46574,984,6,2026-05-28,Credit,0
46575,1943,13,2025-07-25,Credit,0
46576,1766,12,2026-03-14,Credit,0
46577,2032,15,2025-11-12,Credit,0
46578,1676,10,2026-03-22,Credit,0
46579,2888,21,2026-06-02,Debit,0
46580,3180,23,2024-09-08,Debit,0
46581,3194,16,2025-03-15,Credit,0
46582,4090,21,2026-02-01,Credit,0
46583,2426,20,2025-05-20,Cash,0
46584,1456,7,2026-05-27,Cash,0
46585,1827,20,2026-04-15,Credit,0
46586,546,23,2026-06-01,Debit,0
46587,950,1,2025-08-10,Cash,0
46588,3867,21,2025-11-17,Credit,0
46589,4613,7,2025-02-04,Credit,0
46590,4366,21,2025-07-27,Debit,0
46591,4834,5,2025-03-30,Cash,0
46592,1638,15,2024-09-17,Cash,0
46593,2032,6,2025-04-18,Credit,0
46594,1549,3,2025-05-07,Debit,0
46595,4347,12,2025-01-21,Debit,0
46596,4898,17,2025-12-27,Credit,0
46597,1196,22,2024-10-06,Debit,0
46598,4365,16,2024-08-06,Cash,0
46599,995,12,2026-02-17,Debit,0
46600,3039,21,2026-05-28,Credit,0
46601,2291,3,2024-09-21,Cash,0
46602,3807,8,2026-05-14,Debit,0
46603,2795,10,2026-02-21,Credit,0
46604,3829,10,2024-11-11,Credit,0
46605,4631,22,2026-07-12,Debit,0
46606,2813,16,2025-11-06,Credit,0
46607,952,13,2025-12-02,Credit,0
46608,1314,2,2025-10-02,Credit,0
46609,2742,25,2026-04-19,Debit,0
46610,1756,14,2026-07-24,Cash,0
46611,90,12,2025-07-21,Credit,0
46612,4485,21,2025-07-10,Cash,0
46613,856,20,2024-09-27,Credit,0
46614,20,22,2026-06-06,Cash,0
46615,1541,17,2025-08-22,Debit,0
46616,1854,1,2024-11-10,Cash,0
46617,3337,11,2024-10-09,Cash,0
46618,1401,10,2025-02-01,Debit,0
46619,4526,25,2025-10-31,Debit,0
46620,2000,22,2026-01-04,Debit,0
46621,1363,9,2026-06-10,Credit,0
46622,1109,17,2025-05-21,Debit,0
46623,524,4,2026-07-29,Cash,0
46624,4033,24,2025-01-03,Cash,0
46625,262,21,2025-10-04,Credit,0
46626,883,6,2025-05-13,Cash,0
46627,3218,21,2024-08-19,Cash,0
46628,3362,8,2026-06-25,Debit,0
46629,41,14,2026-05-16,Debit,0
46630,823,15,2025-07-17,Debit,0
46631,942,25,2024-08-27,Credit,0
46632,4567,6,2026-04-11,Cash,0
46633,2167,23,2024-08-16,Debit,0
46634,4980,20,2025-05-05,Cash,0
46635,2193,20,2024-08-20,Credit,0
46636,4147,7,2025-10-09,Credit,0
46637,3005,9,2026-01-24,Debit,0
46638,2312,3,2025-10-19,Debit,0
46639,1975,5,2026-02-20,Cash,0
46640,1512,9,2025-07-03,Debit,0
46641,3085,10,2026-05-05,Credit,0
46642,4985,24,2025-06-06,Debit,0
46643,2728,11,2025-11-18,Credit,0
46644,753,15,2026-07-11,Credit,0
46645,4498,20,2026-06-17,Debit,0
46646,1668,20,2024-10-29,Debit,0
46647,3167,8,2026-02-19,Cash,0
46648,4293,15,2024-12-15,Debit,0
46649,1114,7,2026-04-28,Credit,0
46650,254,3,2025-02-20,Credit,0
46651,3494,11,2025-08-18,Debit,0
46652,820,3,2025-03-07,Debit,0
46653,3037,15,2025-04-19,Cash,0
46654,1044,3,2026-06-21,Debit,0
46655,645,13,2024-12-02,Credit,0
46656,3312,5,2025-05-13,Credit,0
46657,2867,22,2024-12-07,Credit,0
46658,2771,7,2026-03-17,Credit,0
46659,4438,23,2026-06-20,Debit,0
46660,2342,11,2025-08-29,Debit,0
46661,4322,15,2026-05-03,Credit,0
46662,4297,23,2026-05-08,Cash,0
46663,3646,15,2025-10-04,Debit,0
46664,1893,7,2025-06-30,Cash,0
46665,603,4,2025-02-01,Debit,0
46666,3767,3,2025-07-24,Debit,0
46667,2269,23,2025-11-02,Cash,0
46668,1601,7,2025-09-21,Cash,0
46669,4434,7,2024-10-03,Credit,0
46670,1143,4,2026-01-15,Cash,0
46671,2673,19,2026-05-20,Cash,0
46672,4128,16,2025-04-17,Cash,0
46673,2939,13,2026-01-26,Debit,0
