ResponseID,CampaignID,CustomerID,EmailOpened,CouponUsed,PurchaseCompleted,PurchaseAmount,ResponseDate
10202,29,6,1,1,1,173.79,2025-08-31
10203,38,390,1,1,0,0.0,2026-01-12
10204,4,240,1,0,0,0.0,2025-09-04
10205,4,3640,1,1,0,0.0,2025-01-24
10206,33,1484,1,1,0,0.0,2025-02-02
10207,20,29,1,0,0,0.0,2024-08-27
10208,37,395,1,1,0,0.0,2024-12-07
10209,34,3505,1,1,1,211.62,2025-09-02
10210,21,3234,1,1,0,0.0,2024-11-07
10211,17,4697,1,0,1,102.56,2024-10-10
10212,14,681,1,0,0,0.0,2024-12-17
10213,32,1708,1,1,0,0.0,2024-10-01
10214,4,154,1,0,0,0.0,2025-11-17
10215,34,2860,1,0,0,0.0,2026-01-05
10216,22,481,1,1,1,121.77,2025-06-16
10217,15,674,1,1,0,0.0,2025-05-02
10218,26,4796,1,0,0,0.0,2025-08-05
10219,3,749,1,1,0,0.0,2025-10-19
10220,11,1728,1,1,1,116.01,2025-07-01
10221,19,4115,1,1,0,0.0,2025-08-10
10222,38,3733,1,1,0,0.0,2024-11-10
10223,22,2698,1,0,0,0.0,2024-11-27
10224,4,1712,1,1,0,0.0,2026-06-02
10225,29,1071,1,0,0,0.0,2026-06-13
10226,21,53,1,0,0,0.0,2025-01-05
10227,13,4502,1,1,0,0.0,2026-07-30
10228,22,964,1,0,0,0.0,2025-10-01
10229,21,2460,1,1,0,0.0,2024-11-08
10230,23,2743,1,1,0,0.0,2025-08-19
10231,18,1270,1,0,0,0.0,2025-10-14
10232,16,548,1,0,0,0.0,2026-03-26
10233,40,4910,1,0,0,0.0,2025-03-08
10234,23,2065,1,0,1,64.11,2024-11-19
10235,28,895,1,0,1,15.02,2024-12-10
10236,12,1286,1,0,0,0.0,2025-06-15
10237,6,1474,1,0,1,159.86,2026-02-10
10238,40,3837,1,0,0,0.0,2026-06-06
10239,19,961,1,1,0,0.0,2024-09-15
10240,36,172,1,0,1,135.12,2024-11-24
10241,23,2637,1,1,0,0.0,2025-04-20
10242,23,2278,1,1,0,0.0,2024-12-25
10243,28,3013,1,0,1,31.32,2026-06-27
10244,20,1323,1,0,1,208.06,2024-08-12
10245,36,3278,1,0,0,0.0,2024-08-11
10246,23,3275,1,1,1,28.04,2026-02-22
10247,11,2551,1,1,1,95.5,2025-05-27
10248,16,503,1,0,0,0.0,2025-03-06
10249,15,3407,1,0,0,0.0,2025-01-27
10250,22,381,1,1,1,184.4,2025-10-29
10251,36,2180,1,1,0,0.0,2026-04-02
10252,1,3941,1,1,1,122.49,2026-01-23
10253,24,3419,1,0,1,88.49,2026-03-30
10254,20,3840,1,1,0,0.0,2025-06-27
10255,34,4957,1,1,1,174.32,2026-06-14
10256,19,1,1,0,1,73.18,2024-09-15
10257,32,739,1,1,1,59.59,2026-04-17
10258,17,519,1,0,1,80.08,2024-12-06
10259,15,501,1,1,1,204.07,2025-09-13
10260,4,1370,1,1,0,0.0,2025-08-21
10261,25,2826,1,1,1,31.16,2024-08-30
10262,15,3165,1,1,0,0.0,2026-01-04
10263,19,4668,1,0,0,0.0,2025-03-25
10264,19,797,1,0,0,0.0,2025-10-18
10265,26,2932,1,0,0,0.0,2025-10-04
10266,27,837,1,1,1,135.81,2026-05-02
10267,28,2123,1,0,0,0.0,2026-04-24
10268,1,1543,1,0,0,0.0,2025-04-06
10269,16,4071,1,0,0,0.0,2026-01-29
10270,8,3061,1,0,1,20.46,2025-05-14
10271,1,579,1,0,0,0.0,2025-09-21
10272,21,600,1,1,0,0.0,2024-10-25
10273,22,4528,1,0,0,0.0,2026-02-27
10274,27,3653,1,1,0,0.0,2026-04-25
10275,7,431,1,1,1,161.55,2024-09-14
10276,13,4582,1,0,1,194.48,2024-08-28
10277,18,3565,1,1,1,154.57,2025-06-21
10278,29,918,1,1,1,249.73,2025-08-12
10279,39,4626,1,1,1,155.97,2024-08-15
10280,25,2135,1,0,0,0.0,2025-01-08
10281,21,4796,1,1,1,218.03,2025-08-17
10282,37,4039,1,0,0,0.0,2025-04-16
10283,12,2434,1,0,1,167.07,2025-10-19
10284,36,889,1,0,0,0.0,2024-10-28
10285,32,2840,1,0,0,0.0,2026-07-17
10286,20,2085,1,1,0,0.0,2025-09-09
10287,36,2295,1,0,0,0.0,2026-02-25
10288,15,1136,1,1,1,166.73,2025-09-14
10289,30,1830,1,0,0,0.0,2026-05-07
10290,35,304,1,0,0,0.0,2025-11-09
10291,13,4126,1,0,0,0.0,2025-11-28
10292,21,475,1,1,0,0.0,2025-06-11
10293,24,1669,1,1,0,0.0,2025-10-17
10294,36,2282,1,1,0,0.0,2025-08-20
10295,10,801,1,1,0,0.0,2026-07-21
10296,34,1571,1,1,1,83.73,2025-02-08
10297,16,1602,1,1,0,0.0,2026-03-20
10298,14,1524,1,1,0,0.0,2026-02-21
10299,35,1503,1,0,1,171.68,2025-06-10
10300,19,3977,1,0,1,126.71,2026-03-08
10301,38,1890,1,0,1,104.01,2024-11-08
10302,1,3705,1,0,0,0.0,2024-10-17
10303,18,4529,1,1,1,233.12,2025-11-02
10304,18,1797,1,1,1,134.82,2025-12-04
10305,10,984,1,0,0,0.0,2026-04-23
10306,30,4309,1,1,1,220.35,2025-07-20
10307,30,4973,1,1,1,109.16,2026-02-22
10308,40,3997,1,0,1,62.71,2025-07-19
10309,31,4734,1,0,0,0.0,2026-01-21
10310,7,1851,1,1,1,159.12,2026-02-25
10311,33,3022,1,1,0,0.0,2026-01-02
10312,10,2532,1,1,0,0.0,2026-02-05
10313,4,775,1,1,1,91.15,2025-01-21
10314,25,33,1,1,0,0.0,2026-07-22
10315,34,556,1,1,1,66.5,2025-05-05
10316,27,2093,1,1,1,153.66,2025-09-18
10317,15,2464,1,0,1,18.86,2024-09-13
10318,24,1544,1,0,0,0.0,2026-02-25
10319,32,4872,1,1,1,61.43,2025-12-22
10320,21,295,1,1,1,200.42,2025-04-14
10321,18,848,1,1,0,0.0,2025-05-31
10322,32,664,1,1,1,217.37,2026-04-11
10323,27,2078,1,1,1,229.06,2025-10-22
10324,28,3622,1,0,1,46.93,2025-07-26
10325,40,2400,1,1,1,246.42,2025-10-13
10326,29,3556,1,1,0,0.0,2026-01-07
10327,4,1977,1,0,1,115.24,2026-04-09
10328,30,4153,1,0,1,191.77,2024-08-31
10329,4,2949,1,1,0,0.0,2025-11-01
10330,36,2445,1,1,0,0.0,2025-05-20
10331,38,2215,1,0,1,134.71,2024-12-20
10332,24,3994,1,0,0,0.0,2026-04-28
10333,7,2132,1,1,0,0.0,2024-12-04
10334,21,2061,1,1,0,0.0,2025-04-18
10335,8,463,1,1,1,239.47,2026-05-03
10336,34,4463,1,1,0,0.0,2025-09-26
10337,19,3936,1,1,1,112.79,2025-11-16
10338,14,762,1,1,1,67.01,2025-03-16
10339,12,2846,1,1,1,50.48,2025-03-04
10340,30,4320,1,1,0,0.0,2025-10-19
10341,18,4878,1,0,1,199.48,2026-07-31
10342,34,3546,1,0,0,0.0,2026-06-18
10343,7,664,1,0,0,0.0,2025-01-31
10344,18,1021,1,0,0,0.0,2024-09-14
10345,16,3796,1,0,0,0.0,2025-06-19
10346,11,2081,1,1,0,0.0,2026-05-12
10347,25,2100,1,0,0,0.0,2026-04-21
10348,23,2326,1,1,1,32.4,2026-06-29
10349,18,4544,1,1,0,0.0,2025-11-24
10350,38,560,1,0,1,141.9,2026-05-14
10351,5,530,1,0,0,0.0,2024-09-03
10352,35,151,1,0,0,0.0,2024-12-23
10353,1,4133,1,1,0,0.0,2025-05-29
10354,12,501,1,1,0,0.0,2025-04-21
10355,28,1262,1,1,1,159.9,2026-03-08
10356,37,1507,1,0,0,0.0,2024-08-18
10357,26,4739,1,1,1,53.47,2026-01-05
10358,37,4044,1,0,1,84.39,2024-08-12
10359,6,765,1,1,0,0.0,2025-01-10
10360,25,3525,1,0,0,0.0,2024-09-25
10361,37,895,1,1,1,55.12,2025-07-18
10362,18,4723,1,1,1,101.09,2024-08-24
10363,10,871,1,0,0,0.0,2025-12-11
10364,40,2164,1,0,1,230.46,2026-06-06
10365,19,210,1,1,1,123.32,2025-01-21
10366,3,1152,1,1,1,80.53,2025-08-07
10367,38,3587,1,0,1,26.16,2026-07-02
10368,12,2861,1,1,1,66.43,2026-01-13
10369,4,1564,1,0,1,79.1,2025-12-24
10370,5,4876,1,1,0,0.0,2026-05-01
10371,28,4137,1,0,1,49.42,2024-09-15
10372,11,3126,1,0,1,70.96,2024-11-30
10373,1,4298,1,0,0,0.0,2024-08-09
10374,13,3096,1,1,0,0.0,2026-02-12
10375,40,4574,1,0,0,0.0,2026-04-24
10376,39,973,1,0,1,233.95,2024-09-08
10377,24,3485,1,1,1,103.55,2025-06-02
10378,27,4373,1,1,0,0.0,2025-10-17
10379,11,1685,1,1,0,0.0,2026-07-22
10380,29,3272,1,0,0,0.0,2024-10-22
10381,26,3775,1,0,1,232.83,2026-07-16
10382,40,1486,1,1,1,76.82,2026-04-10
10383,37,2176,1,1,1,74.03,2025-11-30
10384,18,3267,1,1,0,0.0,2025-07-26
10385,30,3365,1,1,0,0.0,2025-08-04
10386,25,3906,1,0,1,90.04,2026-05-24
10387,37,4312,1,0,1,191.39,2025-08-01
10388,15,4653,1,0,0,0.0,2025-02-05
10389,16,1559,1,0,0,0.0,2026-04-27
10390,13,1456,1,1,0,0.0,2025-02-03
10391,17,2081,1,1,0,0.0,2025-08-13
10392,40,4714,1,1,0,0.0,2025-02-04
10393,32,2064,1,1,1,204.35,2024-08-10
10394,37,4130,1,0,0,0.0,2025-05-26
10395,18,4017,1,1,1,249.11,2025-09-15
10396,32,3998,1,1,1,249.58,2024-09-17
10397,11,244,1,0,1,126.2,2025-11-28
10398,20,3414,1,1,1,93.23,2024-08-04
10399,40,263,1,0,0,0.0,2026-02-08
10400,9,3373,1,0,0,0.0,2025-12-20
10401,14,4066,1,0,1,40.21,2025-07-04
10402,24,2796,1,0,0,0.0,2025-04-15
10403,12,2090,1,0,1,109.98,2024-09-27
10404,23,522,1,1,0,0.0,2025-08-21
10405,16,936,1,0,0,0.0,2025-08-01
10406,4,1780,1,0,0,0.0,2026-03-09
10407,3,2828,1,1,0,0.0,2026-04-04
10408,36,144,1,1,0,0.0,2024-12-19
10409,13,4258,1,1,0,0.0,2024-08-21
10410,2,2940,1,1,0,0.0,2025-07-11
10411,32,2865,1,0,0,0.0,2025-10-21
10412,17,3380,1,1,0,0.0,2026-03-17
10413,1,1919,1,0,0,0.0,2026-04-08
10414,20,3319,1,0,0,0.0,2025-01-25
10415,19,1423,1,0,0,0.0,2025-10-17
10416,18,2362,1,1,1,232.31,2025-11-24
10417,17,909,1,1,0,0.0,2025-10-10
10418,9,4010,1,1,1,86.29,2025-09-13
10419,33,3935,1,1,0,0.0,2024-08-18
10420,3,728,1,1,0,0.0,2025-01-27
10421,32,1619,1,1,0,0.0,2026-01-02
10422,3,4748,1,0,0,0.0,2025-09-14
10423,3,4977,1,0,0,0.0,2026-05-26
10424,37,3191,1,1,1,53.46,2025-01-19
10425,2,4600,1,1,0,0.0,2026-08-01
10426,27,123,1,1,1,183.97,2026-03-09
10427,23,2809,1,1,0,0.0,2026-01-01
10428,29,1416,1,1,0,0.0,2025-10-09
10429,26,760,1,1,0,0.0,2025-01-24
10430,23,428,1,1,0,0.0,2026-05-18
10431,19,3304,1,0,0,0.0,2025-10-13
10432,39,3559,1,0,1,194.58,2026-05-11
10433,1,1761,1,1,0,0.0,2025-03-18
10434,2,3708,1,1,1,145.42,2025-02-23
10435,21,4610,1,0,0,0.0,2025-06-18
10436,35,4039,1,0,0,0.0,2025-03-16
10437,28,3648,1,1,0,0.0,2026-02-18
10438,35,4972,1,0,0,0.0,2025-05-22
10439,40,4721,1,1,1,125.98,2024-08-12
10440,34,312,1,1,0,0.0,2025-05-02
10441,15,1911,1,1,1,69.1,2024-10-26
10442,13,986,1,1,1,114.4,2026-03-15
10443,7,1958,1,1,1,107.58,2025-01-17
10444,25,4057,1,0,1,129.86,2025-06-08
10445,11,2318,1,0,1,172.21,2025-04-20
10446,38,3617,1,0,1,176.92,2026-07-11
10447,19,805,1,1,0,0.0,2025-07-03
10448,30,3510,1,1,0,0.0,2026-06-29
10449,34,2634,1,0,0,0.0,2025-06-15
10450,22,2559,1,1,0,0.0,2026-05-19
10451,15,555,1,1,1,204.59,2026-01-24
10452,16,3626,1,1,1,216.74,2025-07-25
10453,8,3176,1,0,0,0.0,2025-11-05
10454,40,585,1,0,1,211.9,2026-01-27
10455,33,3775,1,0,1,134.38,2025-12-25
10456,5,3544,1,1,0,0.0,2025-12-16
10457,17,2101,1,1,0,0.0,2025-06-22
10458,7,1617,1,0,1,86.8,2026-04-30
10459,33,3249,1,1,1,199.39,2024-11-22
10460,1,136,1,1,0,0.0,2025-03-24
10461,4,1260,1,1,0,0.0,2024-10-23
10462,8,1148,1,0,1,161.73,2025-04-08
10463,40,3181,1,0,1,234.33,2024-10-02
10464,28,4016,1,1,1,164.64,2025-11-24
10465,30,3631,1,0,1,62.36,2026-05-03
10466,32,3399,1,1,1,238.96,2026-07-31
10467,19,233,1,1,0,0.0,2025-11-16
10468,24,1476,1,0,1,185.89,2025-08-16
10469,7,4829,1,0,1,39.83,2026-07-23
10470,17,4607,1,0,1,12.54,2024-09-30
10471,33,4785,1,1,1,130.38,2024-10-09
10472,6,3730,1,0,0,0.0,2025-07-26
10473,33,4216,1,1,0,0.0,2024-10-04
10474,34,3902,1,1,1,219.25,2025-04-20
10475,40,2399,1,0,1,134.61,2025-05-15
10476,7,400,1,0,0,0.0,2024-12-17
10477,37,525,1,1,0,0.0,2024-08-12
10478,34,3972,1,0,0,0.0,2025-01-01
10479,13,3804,1,0,0,0.0,2025-01-28
10480,7,231,1,1,1,69.53,2026-02-25
10481,34,1334,1,1,0,0.0,2025-01-09
10482,16,1856,1,1,0,0.0,2025-06-18
10483,25,1363,1,0,0,0.0,2025-01-23
10484,17,1179,1,0,1,45.98,2025-11-22
10485,2,1755,1,0,1,146.31,2025-05-31
10486,38,3178,1,1,1,122.6,2026-05-14
10487,30,3144,1,1,0,0.0,2025-06-09
10488,31,1422,1,0,0,0.0,2026-03-13
10489,32,703,1,1,0,0.0,2025-03-04
10490,3,739,1,1,1,165.36,2025-04-02
10491,35,2682,1,1,0,0.0,2026-05-07
10492,4,3422,1,0,1,125.3,2025-09-26
10493,6,4243,1,1,1,40.07,2026-02-14
10494,40,1180,1,1,0,0.0,2025-03-05
10495,28,1056,1,0,0,0.0,2026-04-11
10496,7,3845,1,0,1,97.2,2026-06-18
10497,34,1872,1,0,1,105.66,2025-02-08
10498,4,3507,1,1,0,0.0,2026-03-27
10499,15,4189,1,1,0,0.0,2026-03-17
10500,24,735,1,0,1,197.67,2026-01-22
10501,20,131,1,0,0,0.0,2026-06-07
10502,4,4815,1,0,1,49.23,2026-01-31
10503,18,2362,1,0,1,104.8,2026-02-25
10504,8,915,1,0,0,0.0,2025-06-21
10505,15,303,1,1,0,0.0,2026-04-09
10506,7,4475,1,0,1,168.17,2025-05-05
10507,26,2934,1,1,0,0.0,2025-08-06
10508,1,2573,1,0,1,98.95,2025-07-14
10509,24,1038,1,1,1,52.8,2025-06-27
10510,27,1503,1,0,1,99.54,2026-02-24
10511,6,1096,1,1,0,0.0,2026-04-29
10512,22,2346,1,0,0,0.0,2026-07-23
10513,21,2844,1,0,1,47.8,2025-01-07
10514,8,1115,1,0,0,0.0,2024-09-15
10515,18,3081,1,0,0,0.0,2025-04-10
10516,34,1689,1,0,0,0.0,2026-03-19
10517,4,425,1,1,0,0.0,2024-11-28
10518,28,2991,1,1,0,0.0,2024-11-08
10519,29,4058,1,1,0,0.0,2025-01-13
10520,9,3289,1,0,1,167.49,2025-12-21
10521,40,1249,1,0,0,0.0,2025-02-01
10522,3,3186,1,0,0,0.0,2024-12-29
10523,12,4856,1,1,1,68.34,2025-04-14
10524,27,631,1,0,0,0.0,2026-04-28
10525,9,1118,1,0,1,229.27,2024-08-08
10526,33,3484,1,1,1,176.51,2024-08-21
10527,4,4868,1,0,0,0.0,2025-01-23
10528,25,3254,1,0,0,0.0,2025-02-19
10529,12,3102,1,0,1,32.94,2024-09-10
10530,1,541,1,0,1,170.22,2025-09-02
10531,15,4597,1,0,1,242.66,2026-06-18
10532,6,3374,1,1,1,79.56,2025-01-10
10533,11,2426,1,0,1,160.59,2024-12-08
10534,31,3605,1,0,0,0.0,2026-02-23
10535,17,3238,1,1,0,0.0,2024-11-11
10536,37,2724,1,0,0,0.0,2024-12-29
10537,30,203,1,1,0,0.0,2025-05-25
10538,4,3079,1,1,0,0.0,2024-10-08
10539,14,898,1,1,1,119.24,2025-06-14
10540,40,4891,1,1,1,152.78,2025-07-06
10541,7,3061,1,1,1,185.24,2026-04-28
10542,30,701,1,0,0,0.0,2025-07-18
10543,33,4232,1,1,0,0.0,2024-11-27
10544,22,4711,1,0,0,0.0,2025-02-15
10545,16,1721,1,0,0,0.0,2025-06-30
10546,22,3015,1,1,0,0.0,2026-05-10
10547,15,17,1,1,1,98.38,2025-05-19
10548,19,4087,1,0,1,69.27,2025-07-12
10549,40,3907,1,1,1,247.56,2025-06-09
10550,30,2609,1,0,1,249.46,2025-05-27
10551,35,3134,1,0,0,0.0,2024-09-14
10552,38,3552,1,0,1,164.52,2025-07-21
10553,4,4070,1,0,0,0.0,2025-07-29
10554,8,3305,1,0,0,0.0,2025-09-09
10555,28,3514,1,1,1,105.72,2024-12-25
10556,30,3843,1,0,1,218.02,2024-09-05
10557,1,4786,1,1,1,106.05,2026-01-07
10558,28,107,1,1,0,0.0,2026-05-07
10559,2,193,1,1,1,25.65,2025-03-15
10560,9,860,1,1,0,0.0,2025-01-22
10561,1,4740,1,1,1,153.04,2024-10-15
10562,38,2990,1,0,0,0.0,2024-10-12
10563,5,4604,1,0,1,88.98,2026-01-15
10564,33,4949,1,1,1,225.01,2025-02-14
10565,25,2149,1,1,0,0.0,2025-07-29
10566,29,1541,1,1,0,0.0,2025-07-27
10567,14,3894,1,1,0,0.0,2024-12-10
10568,30,1539,1,1,0,0.0,2025-07-12
10569,11,112,1,1,1,105.47,2026-02-24
10570,33,2639,1,0,1,81.4,2024-12-05
10571,17,70,1,0,1,185.1,2024-11-30
10572,10,128,1,1,0,0.0,2024-09-01
10573,31,4727,1,0,0,0.0,2024-08-13
10574,7,3368,1,1,0,0.0,2025-12-06
10575,31,4703,1,1,1,169.91,2025-06-24
10576,10,4961,1,1,1,20.61,2025-02-14
10577,38,4239,1,0,1,180.34,2025-11-22
10578,37,813,1,1,1,186.49,2026-05-06
10579,6,406,1,1,0,0.0,2024-12-06
10580,3,1659,1,1,1,201.08,2025-07-15
10581,2,1179,1,0,0,0.0,2025-04-01
10582,13,126,1,0,0,0.0,2025-10-20
10583,27,2453,1,1,1,150.18,2025-07-10
10584,31,3748,1,1,0,0.0,2026-06-09
10585,40,2845,1,1,0,0.0,2024-09-10
10586,25,549,1,1,0,0.0,2026-03-27
10587,31,1145,1,0,0,0.0,2026-04-24
10588,31,4203,1,0,0,0.0,2026-01-24
10589,5,4362,1,1,1,61.82,2026-06-13
10590,32,1624,1,0,0,0.0,2025-06-13
10591,37,2660,1,0,1,146.24,2026-03-25
10592,6,1507,1,1,1,67.9,2024-09-29
10593,26,977,1,0,1,87.2,2025-04-15
10594,33,4077,1,0,1,216.36,2024-12-21
10595,29,752,1,0,0,0.0,2025-01-26
10596,9,3451,1,1,0,0.0,2024-11-01
10597,4,2911,1,0,1,196.75,2024-08-23
10598,13,4332,1,0,0,0.0,2026-04-13
10599,13,3318,1,0,1,104.8,2026-04-09
10600,38,2318,1,1,0,0.0,2026-06-26
10601,20,192,1,1,0,0.0,2025-06-14
10602,25,2448,1,1,0,0.0,2025-01-11
10603,1,4371,1,1,1,27.09,2026-08-01
10604,34,1143,1,0,1,28.17,2024-09-12
10605,23,2686,1,0,0,0.0,2025-08-03
10606,37,3122,1,0,1,152.28,2026-03-12
10607,31,4129,1,1,0,0.0,2025-07-21
10608,12,550,1,0,1,31.88,2024-09-23
10609,36,944,1,0,0,0.0,2025-10-17
10610,7,2948,1,0,0,0.0,2024-08-24
10611,19,4182,1,0,0,0.0,2024-11-09
10612,39,1086,1,1,1,86.65,2025-07-24
10613,2,111,1,1,0,0.0,2026-04-06
10614,18,2429,1,1,0,0.0,2024-11-09
10615,14,4575,1,0,1,160.16,2026-01-02
10616,14,4103,1,1,1,40.56,2026-06-13
10617,4,1938,1,0,1,210.22,2025-08-24
10618,30,1187,1,0,1,212.89,2025-08-10
10619,34,4500,1,0,1,63.51,2025-08-14
10620,18,4774,1,1,0,0.0,2026-04-29
10621,14,3750,1,1,1,236.94,2025-01-29
10622,13,701,1,1,0,0.0,2024-11-17
10623,34,31,1,0,0,0.0,2025-12-17
10624,36,1491,1,1,0,0.0,2025-07-21
10625,27,646,1,0,0,0.0,2025-06-14
10626,17,3968,1,1,1,86.18,2024-08-26
10627,15,36,1,1,1,241.36,2026-06-06
10628,21,4604,1,0,0,0.0,2024-08-12
10629,17,638,1,1,1,69.77,2024-10-04
10630,17,3028,1,0,1,22.94,2025-11-06
10631,37,1206,1,0,1,93.38,2026-01-18
10632,33,2871,1,0,1,146.61,2025-05-13
10633,9,1080,1,0,0,0.0,2025-11-13
10634,24,735,1,1,1,200.22,2025-07-09
10635,15,2390,1,0,1,48.46,2025-10-04
10636,13,1682,1,0,0,0.0,2025-11-25
10637,22,2672,1,0,0,0.0,2024-10-11
10638,30,159,1,1,0,0.0,2025-11-30
10639,13,4433,1,0,0,0.0,2024-09-26
10640,23,1511,1,1,0,0.0,2026-03-25
10641,26,3394,1,1,0,0.0,2026-03-08
10642,39,1743,1,1,1,190.07,2025-03-24
10643,37,1166,1,1,0,0.0,2026-06-14
10644,19,3850,1,0,1,59.19,2025-01-20
10645,19,3441,1,0,0,0.0,2024-10-28
10646,9,472,1,1,1,42.41,2026-04-25
10647,22,2916,1,1,1,125.06,2025-03-29
10648,3,3740,1,0,0,0.0,2025-04-15
10649,26,625,1,0,0,0.0,2024-12-30
10650,34,2510,1,1,1,239.55,2026-07-28
10651,38,4556,1,0,1,35.04,2025-08-23
10652,26,1856,1,0,0,0.0,2024-11-07
10653,7,1812,1,0,1,176.67,2026-03-19
10654,19,4135,1,0,0,0.0,2025-03-26
10655,39,3430,1,1,0,0.0,2026-06-17
10656,26,704,1,0,0,0.0,2024-11-09
10657,18,1044,1,1,0,0.0,2025-04-25
10658,35,1957,1,1,0,0.0,2025-04-29
10659,18,4489,1,0,0,0.0,2024-09-23
10660,21,3238,1,0,1,134.55,2026-07-24
10661,21,2165,1,0,1,99.08,2025-09-07
10662,11,502,1,1,0,0.0,2026-05-19
10663,8,2097,1,1,0,0.0,2025-10-03
10664,12,296,1,0,0,0.0,2025-03-07
10665,14,4826,1,1,0,0.0,2025-08-11
10666,11,3266,1,1,0,0.0,2025-04-08
10667,4,1329,1,1,0,0.0,2026-05-02
10668,6,4672,1,0,0,0.0,2026-06-10
10669,25,66,1,1,0,0.0,2026-02-23
10670,14,4857,1,1,0,0.0,2024-11-21
10671,4,2858,1,0,1,44.0,2026-06-07
10672,11,367,1,1,0,0.0,2025-08-23
10673,29,2873,1,0,1,213.72,2026-02-21
10674,33,541,1,0,1,26.28,2024-09-14
10675,36,2355,1,1,0,0.0,2025-08-20
10676,19,4671,1,0,0,0.0,2026-07-24
10677,15,4669,1,1,1,206.23,2026-02-02
10678,28,3797,1,0,0,0.0,2025-01-27
10679,40,3913,1,0,1,16.52,2024-12-16
10680,27,2886,1,1,1,156.64,2025-08-15
10681,19,1762,1,0,1,155.21,2025-06-24
10682,37,3029,1,0,1,14.38,2025-01-26
10683,9,4878,1,1,1,189.56,2026-03-24
10684,19,1699,1,1,1,43.84,2024-12-21
10685,3,4043,1,1,1,228.85,2025-11-18
10686,29,2724,1,1,1,222.55,2025-02-09
10687,12,4184,1,0,0,0.0,2026-04-29
10688,6,1958,1,0,1,152.3,2025-01-31
10689,15,3207,1,0,0,0.0,2025-08-06
10690,11,2200,1,0,0,0.0,2026-02-21
10691,17,3982,1,1,0,0.0,2026-06-04
10692,30,1571,1,1,1,197.99,2025-01-26
10693,25,957,1,0,0,0.0,2025-07-02
10694,18,743,1,1,0,0.0,2025-05-13
10695,23,1425,1,1,1,30.26,2026-06-07
10696,17,2895,1,0,0,0.0,2026-06-16
10697,23,4741,1,1,1,134.37,2025-10-04
10698,22,2054,1,1,1,137.77,2026-01-02
10699,15,2788,1,1,0,0.0,2025-07-23
10700,39,2566,1,1,1,109.44,2025-11-28
10701,2,4579,1,0,0,0.0,2026-06-12
10702,39,808,1,0,0,0.0,2025-09-02
10703,35,140,1,0,0,0.0,2024-12-11
10704,18,3005,1,0,1,247.27,2025-04-11
10705,26,4228,1,1,0,0.0,2025-11-13
10706,32,4306,1,0,0,0.0,2025-02-10
10707,26,3257,1,1,0,0.0,2025-01-02
10708,13,1392,1,0,1,117.9,2026-02-07
10709,25,4701,1,0,1,46.98,2025-08-09
10710,27,1960,1,0,0,0.0,2025-04-19
10711,35,3254,1,1,1,30.93,2026-04-27
10712,14,3268,1,1,1,233.48,2026-04-02
10713,27,1391,1,0,1,40.99,2026-01-29
10714,5,1247,1,0,1,231.09,2026-07-11
10715,17,2268,1,1,1,209.33,2024-10-22
10716,19,1825,1,0,0,0.0,2026-05-21
10717,39,331,1,1,1,166.71,2025-11-10
10718,11,291,1,0,1,62.58,2026-01-24
10719,23,1968,1,1,1,128.5,2025-01-05
10720,24,3024,1,0,0,0.0,2024-11-19
10721,3,4402,1,1,0,0.0,2025-10-16
10722,40,1795,1,1,1,14.35,2024-08-27
10723,1,3147,1,0,0,0.0,2025-03-05
10724,6,4196,1,0,0,0.0,2025-08-14
10725,9,3583,1,0,1,247.54,2024-11-06
10726,6,4254,1,1,1,37.76,2025-11-23
10727,3,2910,1,1,0,0.0,2026-04-13
10728,34,1414,1,1,1,243.99,2025-10-13
10729,9,804,1,1,1,203.85,2026-03-16
10730,10,185,1,1,0,0.0,2026-06-15
10731,23,1780,1,1,1,61.81,2024-12-19
10732,15,2923,1,0,0,0.0,2024-10-30
10733,35,2605,1,1,1,59.5,2025-09-12
10734,25,544,1,1,1,38.88,2025-04-11
10735,27,3343,1,1,1,139.99,2026-02-24
10736,37,4752,1,1,0,0.0,2025-08-27
10737,4,1716,1,1,1,108.22,2025-12-12
10738,8,3303,1,1,0,0.0,2026-02-18
10739,8,3453,1,1,0,0.0,2025-10-23
10740,35,4740,1,0,0,0.0,2025-06-07
10741,25,320,1,1,0,0.0,2025-09-11
10742,25,4866,1,1,1,89.17,2025-08-03
10743,28,901,1,0,0,0.0,2025-03-07
10744,18,1357,1,0,0,0.0,2025-12-23
10745,16,1549,1,1,1,147.19,2025-11-13
10746,35,2389,1,0,0,0.0,2025-12-25
10747,29,1970,1,1,0,0.0,2024-09-19
10748,7,1604,1,1,0,0.0,2024-10-16
10749,1,2819,1,0,0,0.0,2024-11-09
10750,24,1571,1,1,0,0.0,2025-09-03
10751,7,2025,1,0,0,0.0,2025-04-03
10752,8,3740,1,1,1,170.69,2025-07-02
10753,8,1118,1,1,1,51.36,2025-03-10
10754,39,2558,1,1,0,0.0,2026-01-18
10755,2,4181,1,1,1,204.37,2025-08-28
10756,18,4963,1,0,1,98.75,2026-06-21
10757,39,2604,1,0,1,183.77,2025-11-08
10758,7,3083,1,1,1,17.84,2025-10-02
10759,4,134,1,1,1,130.7,2025-01-30
10760,13,1480,1,1,0,0.0,2026-04-06
10761,40,3086,1,0,1,239.74,2025-06-09
10762,17,2617,1,1,1,83.15,2025-06-18
10763,5,1888,1,1,1,140.34,2025-12-15
